Name,Average.coverage,Reference.length
8529,1.528,5888
8533,1.586,5831
8535,0.938,5439
8543,0.999,5596
8546,0.121,2495
8549,11.273,5893
8552,9.348,5891
8553,2.467,4382
8554,1.045,5619
8555,0.964,5792
8560,3.434,5889
8565,0.440,5366
8566,0.579,5886
8567,0.550,5158
8572,1.092,5882
8573,2.571,5805
8575,0.025,4776
8577,0.197,5880
8580,0.232,2368
8584,1.081,5877
8585,0.055,5087
8588,1.196,5872
8590,0.662,5407
8591,0.830,5749
8592,2.818,5752
8594,1.049,5832
8596,0.532,5816
8597,2.984,5769
8598,0.929,5869
8600,1.496,5869
8605,0.672,4993
8606,1.922,5452
8607,0.501,2251
8608,0.491,5867
8611,0.665,5707
8612,4.684,5864
8613,0.637,5398
8616,2.384,5820
8620,7.167,5822
8626,0.831,5171
8629,0.994,4236
8632,2.578,5658
8633,17.858,5854
8635,1.051,5850
8639,1.068,5578
8648,2.403,5642
8651,0.731,5848
8652,1.458,5593
8653,1.230,5043
8657,0.479,5225
8660,0.657,2976
8663,1.431,5361
8666,0.033,2663
8668,0.147,4096
8672,0.868,5626
8673,2.085,5758
8675,1.460,4799
8677,1.370,5836
8682,1.068,5507
8683,1.419,4712
8692,1.454,5829
8693,0.045,4347
8694,0.636,5809
8704,0.242,4910
8707,1.202,5149
8709,1.934,5820
8714,1.080,435
8717,0.479,5709
8722,2.877,5426
8727,5.187,5811
8729,1.030,5576
8732,0.403,5153
8733,0.027,3122
8736,1.110,5671
8737,0.825,5808
8742,9.291,5804
8747,0.785,5039
8748,0.274,3661
8750,1.643,5569
8753,1.725,5637
8755,5.249,5796
8756,7.865,5796
8759,4.497,5794
8764,0.802,1498
8765,1.396,5734
8768,0.008,5289
8776,0.951,4354
8778,0.038,3625
8779,0.863,5412
8780,0.732,3282
8781,0.619,5786
8785,0.112,5349
8786,1.533,5515
8789,0.535,5416
8790,4.213,5370
8791,0.195,626
8794,1.755,5432
8795,0.564,5770
8800,0.015,4688
8802,3.042,5775
8804,8.786,5774
8805,2.053,5579
8806,0.026,3486
8807,3.331,5773
8809,0.662,5164
8812,0.505,5582
8814,0.885,5564
8822,2.390,5766
8823,1.056,5571
8825,5.754,5355
8832,1.547,5264
8835,1.457,3536
8836,8.934,5556
8837,0.029,1084
8839,0.331,5340
8840,0.466,3642
8841,0.525,5094
8846,0.757,5515
8847,0.462,5620
8854,1.250,5680
8855,1.323,4160
8856,0.716,3817
8859,3.047,5522
8860,1.372,5673
8864,0.662,4744
8867,1.273,5530
8876,3.583,5729
8880,0.627,5268
8881,3.348,5731
8882,0.692,5632
8883,0.018,4325
8887,1.064,3672
8894,2.812,5729
8901,0.507,4366
8909,0.200,3272
8911,0.833,5080
8914,0.945,5476
8918,1.267,5529
8922,0.538,5250
8923,0.793,5454
8925,1.275,5450
8930,2.326,4859
8931,3.819,5709
8933,0.998,5440
8940,0.994,5705
8942,0.509,5584
8943,3.628,5446
8945,0.911,5440
8946,1.754,5702
8948,2.563,5571
8951,0.794,5162
8952,3.882,5700
8955,1.309,5320
8957,1.404,5207
8958,3.163,5697
8960,3.098,5695
8963,0.189,5694
8967,1.433,5618
8971,0.160,5691
8972,1.533,5690
8973,1.007,5282
8981,1.474,5041
8988,1.214,5504
8992,0.761,2611
8999,0.630,3685
9004,0.468,5497
9006,9.851,5594
9009,1.078,5356
9010,2.712,5654
9014,0.006,5070
9015,0.453,5519
9016,0.966,5647
9017,1.016,5114
9018,0.606,5561
9023,3.946,5659
9025,0.030,2802
9030,3.191,5656
9033,0.207,5654
9040,0.967,5649
9042,1.958,5648
9044,3.147,5535
9045,0.649,5504
9047,8.395,5645
9048,1.072,5645
9053,1.136,5087
9058,6.207,5641
9067,0.016,4815
9076,1.884,319
9077,0.609,5513
9078,4.114,5491
9079,0.075,1352
9080,3.307,5633
9081,1.364,5609
9082,0.749,5566
9088,0.832,4810
9090,0.617,5389
9095,0.577,3727
9096,1.320,5580
9112,3.372,5619
9118,0.865,5233
9121,0.128,4356
9122,7.449,5612
9123,0.865,5387
9127,1.074,5527
9131,6.878,5608
9133,4.233,5565
9135,0.996,5566
9138,1.097,5604
9146,2.847,5598
9147,3.641,5597
9149,1.459,5581
9150,0.033,3451
9152,2.957,5490
9154,1.092,4190
9157,1.141,3875
9164,3.724,5589
9165,0.980,4678
9168,0.883,5588
9179,0.082,2963
9181,4.624,5584
9182,0.054,5584
9184,3.310,5583
9187,1.051,5334
9189,1.885,4777
9190,0.895,5051
9191,1.082,4128
9195,1.383,5485
9197,14.161,5576
9198,0.792,5431
9199,9.030,5575
9202,1.794,5573
9204,6.490,5572
9206,0.372,376
9210,0.031,1433
9212,1.619,5457
9215,0.533,3772
9216,0.590,4079
9220,0.817,5325
9222,0.016,2492
9223,2.308,5486
9225,1.112,5200
9226,1.707,5381
9230,0.541,5254
9232,1.378,5555
9233,1.309,5561
9235,1.500,4801
9238,0.960,5125
9241,1.763,5080
9243,1.654,5465
9246,3.462,5389
9247,1.449,5393
9248,0.697,5554
9255,0.634,3504
9259,3.450,5550
9264,2.984,5399
9266,9.577,5548
9267,0.664,1685
9268,0.602,1868
9270,1.008,5310
9271,0.643,5355
9279,0.817,4656
9280,4.468,5544
9299,1.220,4780
9302,5.970,5536
9305,0.946,4985
9308,11.088,5534
9309,1.521,5309
9313,0.669,4467
9315,0.726,4928
9316,0.698,3739
9318,0.971,4467
9319,7.584,5531
9325,2.228,3690
9330,0.774,5228
9332,0.071,982
9333,0.785,4511
9334,0.408,5362
9349,1.085,5437
9350,2.676,5519
9358,0.906,5494
9360,1.593,4846
9361,0.750,5515
9363,248.444,5513
9365,1.209,4760
9367,0.326,4890
9368,0.751,5320
9369,1.197,4964
9370,3.334,5512
9371,0.521,4388
9372,0.730,5212
9375,1.341,5510
9377,2.189,5509
9380,0.853,5384
9382,0.007,4965
9383,2.119,5351
9387,10.866,5302
9388,4.023,5464
9392,1.103,4959
9394,1.013,5300
9395,1.692,4401
9397,4.065,5500
9398,0.508,5371
9404,8.326,5497
9405,1.968,4804
9424,0.545,4274
9430,0.389,4321
9432,2.385,5401
9436,1.028,5483
9438,1.592,4782
9443,4.761,5423
9444,1.752,4558
9448,0.957,4788
9449,1.106,5478
9450,0.956,4679
9451,4.180,5477
9452,0.507,4303
9453,0.112,5308
9455,0.769,4651
9456,1.199,4279
9459,7.805,5473
9462,4.156,5459
9470,1.359,5439
9473,0.132,5428
9475,1.034,4970
9476,2.029,5466
9478,1.472,2282
9480,0.886,4901
9484,5.504,5463
9485,1.349,4399
9489,0.046,5462
9491,1.009,5461
9495,1.043,4240
9496,2.170,5092
9501,0.421,4751
9503,0.776,5098
9506,0.517,4546
9507,2.759,5451
9508,2.443,5451
9512,0.777,5450
9515,1.645,5048
9517,1.777,5302
9519,1.519,5446
9527,1.222,5231
9528,4.729,5442
9530,0.924,5441
9532,1.434,5031
9533,0.805,5269
9537,0.972,5404
9539,0.798,5410
9543,1.215,4983
9545,0.510,4517
9548,1.810,4903
9550,0.779,4987
9553,1.620,5359
9554,4.924,5432
9557,0.382,5430
9560,2.028,5429
9562,2.176,5107
9564,9.969,5427
9565,0.674,5355
9569,6.139,5426
9575,3.370,5396
9577,1.132,4970
9581,0.399,3777
9586,1.081,4933
9587,0.766,5337
9588,0.750,3006
9590,0.106,1297
9594,0.685,4654
9595,1.819,5305
9604,1.640,5235
9606,1.525,5412
9607,1.783,5397
9608,7.884,5411
9610,0.611,5054
9616,1.492,4852
9617,0.428,5184
9618,2.852,5406
9626,8.014,5403
9636,0.804,4210
9638,1.784,5098
9642,1.255,5320
9647,4.083,5388
9648,0.615,5394
9650,0.935,5200
9653,0.219,1953
9654,1.245,4726
9655,0.919,5339
9657,1.786,5103
9658,3.460,5392
9661,0.834,5391
9663,2.508,5137
9668,1.026,5389
9681,0.432,4880
9683,1.561,4671
9689,1.203,5380
9693,0.579,4821
9694,1.489,4784
9695,0.861,4489
9697,8.035,5252
9699,1.117,5068
9701,2.059,5373
9703,0.861,5372
9706,1.217,5255
9707,0.648,4706
9715,0.722,5367
9723,1.227,4088
9725,0.098,795
9726,1.257,4604
9727,9.347,5362
9728,0.968,3948
9729,0.883,5362
9730,0.049,4252
9737,1.396,4999
9738,0.603,3953
9739,0.873,4540
9742,0.246,2441
9744,0.472,3534
9745,1.699,5171
9749,0.934,4938
9754,0.736,4543
9756,4.174,5252
9764,2.248,5344
9765,5.520,5313
9770,0.332,5121
9773,4.226,5329
9774,0.860,2771
9778,3.247,5226
9779,0.578,5339
9781,0.721,4833
9783,0.708,5014
9790,1.861,4822
9791,0.917,3586
9796,0.753,5322
9801,0.698,3424
9803,0.957,5138
9805,0.908,5033
9809,2.662,2430
9810,1.224,4164
9811,1.467,4973
9812,0.020,3278
9813,9.047,5326
9814,4.209,5326
9815,0.319,3770
9816,0.280,4926
9817,10.148,5276
9819,0.682,5118
9826,1.391,5321
9828,1.259,3375
9829,1.209,5320
9831,11.920,5228
9832,0.796,5013
9833,0.337,1737
9834,3.351,5113
9837,9.186,5302
9847,1.003,5130
9855,0.159,5033
9858,0.750,3463
9861,2.318,5312
9867,0.714,5196
9871,1.000,5305
9878,0.919,4947
9882,3.223,5303
9886,3.024,5301
9889,0.651,5299
9895,0.023,1254
9906,1.301,4645
9908,1.675,5292
9909,0.800,4521
9911,0.906,4432
9913,0.458,5184
9918,2.226,5175
9920,3.492,5284
9923,1.359,5275
9927,2.233,5128
9938,2.388,5278
9940,5.121,5278
9941,1.717,5120
9944,0.430,4727
9945,2.784,5136
9950,1.454,5273
9952,1.248,5273
9955,2.831,5272
9956,0.946,5272
9958,0.071,2318
9959,1.809,5256
9963,10.271,5269
9964,0.709,4415
9965,1.386,5124
9966,3.070,5268
9969,4.312,5268
9971,1.270,4732
9973,4.519,5266
9977,1.129,5027
9980,0.900,5194
9983,0.968,5163
9993,1.527,5005
9996,1.492,5155
9998,7.134,5258
10000,0.439,5184
10002,1.273,4505
10008,0.446,3468
10009,11.437,5254
10011,0.581,3941
10012,7.777,5254
10014,1.049,4763
10021,0.550,5205
10027,0.741,4706
10030,0.812,192
10041,1.139,5215
10048,0.552,4673
10054,0.290,3891
10055,11.117,5236
10060,0.724,4890
10061,0.731,4557
10063,4.305,5232
10067,1.252,4755
10068,0.414,3484
10069,4.068,5230
10073,0.514,4852
10074,1.265,5228
10079,0.199,5178
10080,0.977,4987
10083,0.264,4507
10086,1.161,5092
10088,0.017,3322
10100,1.304,5123
10103,0.767,4153
10104,1.067,5078
10105,4.954,5213
10110,0.672,5149
10122,0.021,4595
10123,0.975,4459
10126,3.307,5206
10132,1.171,5065
10138,1.173,4662
10141,11.240,5177
10143,0.917,3507
10149,0.429,3782
10151,3.296,5198
10152,0.910,5197
10153,1.147,4805
10154,0.385,5150
10156,0.438,3805
10160,2.777,5113
10162,0.722,4610
10164,1.368,4788
10165,1.916,4627
10170,0.507,5191
10173,2.739,5043
10175,3.243,5190
10177,1.546,4829
10178,0.902,5061
10185,0.109,2062
10187,0.542,3023
10189,0.680,4856
10190,1.608,4792
10191,1.968,5184
10195,3.217,4674
10196,1.388,5007
10200,3.650,5087
10202,1.864,4698
10209,0.154,3858
10211,2.064,5026
10219,0.826,4675
10222,0.046,1516
10224,0.645,5108
10225,3.482,4985
10228,1.527,5171
10233,2.206,5119
10238,1.409,5168
10240,0.421,4861
10241,1.285,4884
10242,3.123,5167
10246,2.133,4961
10247,6.075,5165
10248,5.640,5101
10250,1.168,4988
10252,1.069,4717
10260,3.492,5160
10261,3.408,5035
10266,1.030,5061
10267,0.023,2620
10270,1.033,4838
10272,0.777,4837
10277,1.565,4963
10279,2.130,5152
10280,3.615,5124
10286,0.886,3704
10294,1.062,4429
10299,0.229,5110
10306,1.894,4928
10308,3.327,5131
10314,2.709,5139
10315,1.896,4842
10323,1.715,4143
10329,1.317,3984
10330,3.975,5135
10332,1.756,5134
10333,1.048,4238
10334,0.674,4793
10339,1.605,4842
10342,0.924,3431
10344,0.427,4888
10350,0.025,2010
10353,2.416,5127
10356,0.490,4192
10363,0.799,4818
10364,0.781,4610
10366,0.346,5049
10367,1.220,5122
10368,0.504,3205
10378,1.080,5117
10381,0.833,5116
10388,2.170,4609
10391,1.711,4999
10394,0.804,4249
10397,2.867,5110
10402,1.672,4545
10403,1.599,4927
10405,1.480,5093
10406,0.393,5107
10415,0.577,3840
10419,4.512,5100
10426,1.427,4833
10430,0.760,5028
10432,0.780,4989
10433,0.072,4538
10436,0.380,4355
10441,1.045,4976
10442,0.809,5013
10443,1.298,4954
10451,3.592,5092
10452,3.201,5055
10456,3.180,5031
10458,14.189,5089
10468,1.195,4573
10469,0.520,5086
10471,1.498,5085
10478,5.094,5083
10480,0.226,4660
10481,1.332,5081
10482,0.969,5081
10484,7.359,5080
10487,0.286,4201
10490,1.303,4754
10491,1.318,5078
10492,0.590,4372
10495,1.179,4875
10500,0.021,3652
10501,3.411,5075
10504,0.625,4559
10508,1.008,4892
10511,1.935,4470
10512,0.107,3281
10514,1.239,5070
10521,11.105,5067
10526,2.496,5017
10530,0.624,4356
10539,6.677,5008
10540,0.302,3523
10542,5.325,5056
10545,3.798,5056
10555,0.918,4296
10560,1.122,4425
10563,2.161,5049
10573,1.026,4656
10578,1.104,4776
10580,0.873,3474
10582,4.055,4778
10588,0.774,4929
10590,0.118,4813
10591,1.103,4716
10594,0.093,602
10601,6.097,5036
10602,0.341,4881
10603,1.146,4813
10604,1.102,4981
10608,3.426,4871
10609,1.579,2281
10614,2.645,5033
10617,1.574,5032
10620,0.616,4684
10622,5.163,4973
10625,1.186,4757
10626,0.833,3595
10628,1.258,4194
10631,1.182,4810
10637,2.326,4941
10640,0.345,5023
10644,4.803,4656
10645,4.415,4829
10660,0.896,5018
10664,0.909,4779
10667,0.950,4202
10670,2.844,4511
10673,1.187,2722
10674,0.899,4423
10677,0.754,4620
10682,0.703,3967
10686,0.586,4749
10691,1.278,4947
10692,1.493,5004
10695,3.864,4766
10697,1.144,4623
10699,3.975,4771
10700,0.233,4529
10701,1.499,4991
10702,1.008,4962
10703,0.521,2441
10705,1.190,2711
10706,3.868,4998
10707,0.599,4784
10713,6.280,4870
10714,2.504,4995
10721,0.585,3943
10724,3.822,4858
10729,4.184,4991
10733,2.444,4482
10734,0.965,4552
10737,1.384,4676
10743,3.378,4976
10749,3.193,4985
10750,1.114,4985
10753,0.596,4980
10755,2.916,4984
10765,0.815,3950
10770,1.001,4979
10778,1.363,4952
10779,0.013,3661
10785,0.133,3060
10787,0.874,4351
10790,0.613,4079
10791,0.381,4718
10793,1.323,4237
10794,1.027,4596
10810,0.293,3776
10817,1.689,4965
10818,2.816,4674
10819,0.615,3707
10820,1.077,4868
10823,0.583,4666
10829,9.555,4958
10834,1.156,4745
10835,0.897,4877
10840,1.120,4956
10842,0.773,4809
10847,1.295,4559
10853,4.518,4858
10861,0.721,3795
10863,0.580,4948
10867,1.293,4947
10870,1.407,4389
10872,9.884,4945
10873,1.825,4501
10875,1.248,4380
10885,0.669,4940
10886,0.581,1014
10888,1.249,4939
10892,0.937,4821
10893,0.477,4937
10897,1.940,4720
10899,1.370,4935
10900,1.096,3237
10902,1.317,4860
10903,0.785,4436
10909,1.934,4912
10910,1.466,4497
10914,0.881,4212
10920,0.903,2762
10926,2.898,4929
10929,1.678,4928
10931,5.277,4707
10933,3.191,4926
10934,0.328,4754
10939,1.551,4751
10941,0.170,2946
10944,1.374,4921
10946,1.198,4316
10951,0.401,4297
10958,0.164,3980
10960,0.251,4802
10966,1.673,2269
10967,0.860,3687
10970,0.061,4904
10972,7.416,4912
10973,0.858,4780
10982,0.484,3227
10984,0.255,4898
10985,1.380,4174
10987,0.188,3191
10988,0.813,4380
11002,0.792,4434
11003,1.011,4905
11006,4.425,4903
11008,0.887,4036
11009,2.252,4826
11010,1.285,926
11012,1.594,1833
11017,1.340,4665
11027,7.189,4898
11033,3.263,4843
11035,1.434,4490
11038,1.157,3822
11039,1.381,4311
11040,1.151,4689
11055,4.988,4888
11059,0.468,4788
11060,0.829,4579
11063,3.558,4887
11065,4.023,4778
11076,1.524,4706
11078,1.416,4783
11079,0.123,4883
11080,1.483,4768
11083,4.491,4792
11084,0.651,4692
11086,1.683,4879
11087,0.278,4825
11089,4.370,4879
11091,0.627,4579
11093,1.072,4687
11106,1.377,4874
11108,0.944,4769
11109,2.284,4872
11111,2.118,4527
11114,2.808,4868
11117,2.249,4872
11121,0.652,3894
11122,0.206,2914
11123,0.872,4111
11128,0.287,3902
11130,8.230,4721
11131,0.875,4570
11134,1.171,4641
11135,4.034,4758
11138,305.792,4864
11146,1.454,4644
11147,0.588,4522
11153,1.063,4709
11169,0.561,4649
11173,2.148,4758
11178,9.782,4818
11179,4.747,4722
11181,1.740,4797
11198,1.043,4614
11200,0.892,4638
11204,1.560,4842
11206,1.375,4812
11208,1.357,4843
11209,0.896,4193
11212,0.365,3042
11214,11.273,4841
11216,1.388,4650
11220,0.720,4590
11223,6.065,4838
11231,2.240,4836
11234,0.956,3998
11237,1.758,4713
11238,0.034,4765
11239,1.574,4817
11240,3.474,4777
11241,3.819,4795
11244,2.821,4833
11245,1.257,4190
11247,0.717,4832
11253,0.535,4830
11258,1.944,4772
11259,3.475,4698
11264,3.747,4686
11267,11.083,4826
11268,0.983,4809
11270,0.500,4233
11272,0.693,4747
11273,0.623,4825
11278,1.070,3554
11281,0.403,4527
11283,0.279,3911
11291,2.287,4769
11296,1.335,4818
11299,0.935,4788
11303,0.389,4502
11312,0.225,382
11313,1.186,3496
11314,0.638,4174
11316,0.269,4270
11324,1.104,4075
11327,0.319,4127
11334,2.382,4805
11335,1.471,4263
11337,1.044,4719
11342,8.147,4791
11345,0.640,4189
11346,0.798,4683
11348,0.479,4801
11355,0.628,4677
11363,0.441,4758
11365,0.746,4507
11366,0.431,2672
11369,0.361,4523
11370,10.738,4795
11373,1.173,4394
11374,1.979,4741
11376,1.691,4599
11377,0.703,2538
11379,1.184,4593
11380,0.412,2776
11382,2.290,3983
11387,0.324,4732
11395,0.657,4575
11401,0.026,2950
11402,3.135,4590
11403,1.392,4786
11407,0.687,4732
11411,0.682,4632
11415,4.379,4782
11416,0.380,4331
11417,0.806,4762
11421,5.729,4781
11422,1.129,4684
11423,0.193,3068
11424,1.600,4699
11427,1.675,4582
11430,0.858,4647
11432,0.424,4690
11435,2.952,4778
11437,1.025,1381
11441,1.058,4154
11448,1.028,3440
11449,0.850,4651
11450,3.465,4775
11451,0.308,3904
11460,4.392,4633
11466,4.349,4770
11468,1.109,4717
11471,3.578,4715
11473,1.332,3572
11474,1.103,3278
11484,1.388,4761
11485,0.487,4670
11487,1.029,4261
11491,0.343,1350
11495,0.736,4230
11497,0.366,2902
11499,0.037,3870
11500,4.552,4697
11504,0.008,3369
11509,1.174,4245
11519,0.692,2960
11537,3.528,4578
11538,1.067,4259
11542,1.225,4493
11546,0.611,4748
11548,1.000,4187
11550,1.193,4723
11553,2.472,4508
11565,4.279,4645
11573,0.703,4741
11574,0.900,4211
11580,4.703,4740
11583,2.096,4674
11584,0.619,3715
11588,0.267,3958
11593,4.670,4737
11600,1.760,4047
11602,1.329,3526
11607,1.615,4672
11613,1.199,4609
11615,0.600,4729
11617,1.946,4728
11624,1.337,3522
11627,1.493,4725
11629,0.527,1968
11632,0.568,1058
11634,3.502,4700
11635,0.021,2586
11643,4.819,4241
11644,0.596,4052
11646,2.513,4716
11647,15.779,4715
11648,0.756,4673
11653,4.441,4602
11654,0.867,4622
11655,0.847,4046
11656,0.596,4678
11660,0.480,4712
11667,0.465,3876
11671,2.639,4706
11677,1.639,4119
11681,1.348,4607
11683,2.652,4702
11686,0.471,4693
11697,1.707,4255
11703,1.272,4261
11704,4.891,4697
11708,1.734,4696
11709,6.128,4695
11710,1.112,4458
11712,1.226,4594
11714,3.071,4694
11722,0.964,3620
11723,0.028,3446
11725,1.377,4586
11727,0.028,4557
11729,2.978,4603
11732,5.635,4688
11736,1.675,4688
11739,1.109,3986
11743,3.794,4685
11744,0.988,4685
11749,0.599,4678
11751,2.278,4480
11752,1.698,4101
11753,1.199,4230
11754,0.419,2873
11760,0.736,4041
11764,0.526,3981
11765,0.777,4490
11772,1.106,2682
11776,0.409,4120
11780,1.390,4581
11784,0.934,4673
11787,1.852,4492
11789,0.983,3563
11792,1.023,4435
11801,1.504,4270
11805,1.435,4611
11806,0.661,4244
11810,0.585,2905
11811,0.989,3904
11823,1.358,4663
11824,1.308,2148
11826,1.668,4662
11827,1.085,1437
11830,1.189,3511
11840,1.355,4582
11841,4.252,4659
11847,1.208,3698
11852,0.420,4368
11858,0.697,1569
11860,0.478,3840
11867,1.090,4468
11871,0.907,3326
11873,4.104,4651
11875,4.464,4529
11878,0.672,3284
11879,0.496,3402
11881,0.501,2370
11884,0.561,4380
11889,0.148,3711
11896,0.345,3045
11899,0.812,4643
11902,1.200,4515
11923,2.628,4046
11924,1.225,3092
11930,0.542,3970
11931,0.941,3908
11936,3.904,4503
11943,0.479,4544
11945,3.077,4548
11952,9.066,4586
11954,0.451,4536
11955,1.004,4628
11956,1.014,3357
11958,1.014,4529
11973,0.651,2028
11976,0.912,2262
11977,3.595,4622
11983,0.909,4620
11984,0.589,917
11985,0.938,4619
11989,0.740,4146
11993,1.518,4079
11996,5.956,4616
11997,1.050,4616
11998,1.827,4616
11999,3.686,4616
12000,1.031,4321
12003,0.007,4351
12005,4.070,4614
12010,0.472,4414
12012,9.270,4612
12013,1.308,4383
12020,1.501,4611
12024,0.826,4213
12026,2.147,4094
12027,1.821,4609
12030,1.727,4337
12036,0.820,4041
12037,3.099,4607
12038,0.830,4606
12041,1.993,4255
12046,7.471,4605
12048,0.021,2054
12050,4.204,4604
12054,0.576,4060
12058,0.647,4588
12059,0.483,4186
12062,0.927,4200
12064,4.280,4598
12068,1.904,4489
12069,0.460,4464
12085,1.702,47
12088,0.963,4037
12089,1.120,3840
12093,0.427,4196
12095,0.119,4076
12097,1.347,3927
12104,1.073,4445
12106,6.846,4586
12108,1.457,4484
12109,2.401,4294
12115,0.895,3698
12116,1.012,4443
12120,0.441,4583
12124,3.678,4551
12125,0.612,3737
12126,0.293,2058
12135,4.160,4580
12137,0.065,2289
12138,1.588,4579
12139,0.300,3883
12143,1.370,4578
12147,1.440,2259
12150,0.474,3703
12156,1.912,3878
12157,0.265,151
12159,2.900,4572
12160,1.518,4235
12161,0.989,4370
12171,0.505,3977
12180,0.955,1565
12184,0.604,4534
12185,2.871,4567
12187,0.701,3906
12188,0.968,4502
12207,0.230,782
12210,2.007,4559
12213,0.672,2957
12214,4.148,4548
12216,0.867,4545
12218,1.786,4016
12219,1.238,4560
12221,1.729,4536
12222,0.684,3736
12228,0.643,3741
12233,3.508,4544
12234,0.556,3249
12236,0.053,580
12240,11.320,4555
12241,1.288,4532
12244,1.721,4554
12247,1.040,4121
12250,0.140,566
12254,0.446,4530
12264,0.464,1297
12266,0.616,4458
12269,1.168,512
12270,0.838,4547
12274,1.560,4112
12278,0.081,2893
12291,0.623,4475
12293,3.411,4542
12298,3.467,4540
12304,0.793,4450
12305,0.854,4538
12307,0.722,4538
12313,3.140,4536
12319,0.846,4392
12323,1.049,2142
12328,0.986,4001
12331,1.030,4532
12336,0.744,4455
12337,0.130,809
12340,11.054,4529
12341,0.784,4228
12342,1.844,3008
12345,0.858,3773
12352,0.102,571
12364,6.884,4524
12366,1.203,3338
12368,9.814,4522
12369,1.437,4129
12374,1.561,3686
12376,1.511,3392
12378,0.384,4002
12380,1.127,4168
12381,2.958,4518
12383,0.707,3499
12385,0.284,2077
12390,11.734,4502
12391,2.731,4514
12392,0.799,3699
12400,0.962,4370
12404,0.935,3681
12406,0.321,4495
12410,2.989,4509
12412,3.601,4509
12414,6.400,3451
12415,1.438,4217
12416,0.775,3656
12419,0.413,4305
12421,1.808,4506
12425,0.769,4110
12427,0.720,3676
12428,0.069,3750
12435,1.046,3458
12442,2.892,4501
12446,0.881,4346
12447,0.310,4499
12448,0.631,4288
12449,1.935,4350
12453,0.529,4001
12454,0.367,3117
12456,0.091,1444
12461,0.915,4203
12463,1.788,4325
12468,1.218,4494
12481,1.457,4119
12482,0.266,4410
12483,4.241,4490
12485,0.745,3984
12487,0.687,3241
12494,1.066,3845
12496,0.853,3785
12497,2.305,4362
12501,0.982,4396
12517,0.584,3951
12525,0.750,3240
12528,0.955,4176
12533,0.895,3888
12534,0.378,3136
12545,0.446,3956
12549,8.221,4476
12554,0.826,4240
12555,1.440,4341
12556,0.841,4309
12562,0.734,4171
12564,1.136,3330
12568,1.856,4210
12572,0.949,4309
12575,1.105,4268
12592,3.861,4458
12597,1.080,4437
12599,2.425,4463
12600,2.087,4462
12602,0.528,4281
12609,3.942,4449
12613,1.458,4459
12614,0.533,4263
12618,1.613,3613
12625,1.295,3945
12632,7.064,4353
12633,2.019,4404
12636,1.722,4197
12637,2.941,4427
12640,8.389,4452
12641,0.997,4452
12656,1.366,4331
12657,0.530,3147
12659,1.422,4449
12660,0.061,1665
12664,1.548,3797
12670,0.559,3950
12674,1.507,3801
12675,7.107,4446
12676,3.897,4446
12677,0.711,4446
12679,1.947,4446
12682,1.433,4445
12690,0.988,4311
12694,1.540,4232
12695,3.455,4443
12699,1.497,4354
12701,1.426,4298
12707,0.014,4059
12710,1.162,3884
12713,1.137,4311
12714,0.073,1185
12716,4.637,4353
12718,1.014,4278
12719,3.838,4439
12722,0.306,4341
12727,0.884,4052
12731,1.108,3412
12734,1.114,3828
12735,0.737,1579
12736,3.947,4436
12739,0.838,4338
12741,4.252,4434
12749,1.181,4432
12750,1.256,4035
12757,3.265,4430
12763,1.439,4429
12765,1.860,4428
12766,1.051,3863
12767,5.918,4428
12777,1.517,4171
12778,1.104,3404
12785,1.493,4170
12786,0.428,3968
12790,0.788,4322
12798,0.904,3974
12801,1.564,4085
12806,1.023,1544
12808,1.811,4393
12811,0.103,768
12814,4.150,4417
12818,1.009,4229
12820,1.140,3500
12824,0.859,4347
12825,0.769,4296
12833,0.493,4305
12840,10.081,4412
12842,1.462,2188
12844,1.608,4412
12846,0.537,4131
12847,0.826,4411
12848,3.525,4379
12853,2.961,4409
12857,3.374,4408
12859,1.038,3921
12861,2.632,4407
12864,0.069,976
12866,0.679,4361
12873,1.092,3596
12876,0.053,2785
12879,0.334,3607
12880,0.926,3168
12881,0.321,4137
12882,0.861,4275
12883,0.033,2950
12886,1.967,3736
12888,1.081,3664
12889,0.018,3972
12890,3.422,4401
12893,9.646,4400
12897,0.832,3177
12906,0.593,4206
12911,5.290,4394
12919,1.052,4392
12921,2.592,4392
12927,0.818,3492
12929,0.540,3199
12933,8.573,4389
12934,0.273,2923
12935,1.755,4251
12939,0.609,4079
12942,0.632,3564
12948,0.883,4345
12950,1.364,4378
12953,1.136,4247
12954,0.454,3592
12956,1.469,4382
12957,0.027,1893
12971,1.116,4311
12973,0.033,4182
12976,3.184,4376
12991,0.060,1445
12993,3.997,4334
12994,3.888,4371
12997,1.149,3907
12999,3.676,4326
13001,1.194,4370
13005,1.101,4284
13011,2.041,4367
13024,0.932,4311
13025,1.511,4049
13027,1.555,3549
13030,0.861,4254
13034,0.234,145
13038,0.671,4281
13047,1.082,4357
13048,0.298,215
13049,1.496,4357
13050,0.911,3707
13051,1.269,3864
13072,0.605,3920
13073,1.354,4351
13074,2.966,4351
13076,5.430,4326
13083,0.584,4064
13089,0.437,3820
13094,1.187,4108
13095,0.958,2820
13100,1.229,3770
13104,0.136,2933
13107,0.495,3286
13112,1.767,2923
13115,0.351,1742
13123,0.561,1390
13127,8.497,4337
13128,0.669,3706
13129,2.190,3986
13144,0.996,3832
13145,1.364,3872
13148,0.803,4087
13149,1.914,4141
13150,1.115,3082
13154,1.790,4229
