Name,Average.coverage,Reference.length
9648,4.087,5293
9650,0.520,4660
9653,5.764,5393
9654,0.557,5157
9655,5.401,5327
9657,2.544,5270
9658,1.513,5387
9661,5.138,5391
9663,0.385,3072
9668,5.077,5389
9669,0.859,695
9681,6.524,5366
9683,2.219,5359
9689,7.087,5380
9693,0.822,3308
9694,2.620,4797
9695,2.658,4440
9697,0.433,5060
9699,6.582,5376
9701,4.554,5237
9703,3.587,5372
9706,3.559,5371
9707,5.819,5371
9711,6.295,5370
9715,8.053,5367
9723,0.114,5131
9725,0.171,797
9726,1.859,5308
9727,0.185,5075
9728,0.620,5133
9729,0.882,4751
9730,0.011,4252
9737,0.367,1618
9738,3.879,5359
9739,4.256,5354
9742,1.162,5020
9744,5.254,5356
9745,3.596,5352
9749,9.163,5332
9754,3.246,5327
9756,2.002,4757
9764,2.663,5344
9765,1.879,5169
9768,0.059,3328
9770,0.380,4644
9773,1.578,5085
9774,6.201,5341
9778,1.505,5339
9779,5.162,5339
9781,0.483,4678
9783,0.351,5222
9785,0.397,2011
9790,3.600,4998
9791,0.521,5237
9796,3.197,5332
9797,0.251,3160
9801,1.543,4176
9803,1.072,4828
9805,0.710,2549
9809,4.560,5328
9810,1.615,5328
9811,7.473,5222
9813,5.666,5168
9814,3.854,4311
9815,6.293,5326
9816,4.663,5325
9817,0.478,3431
9818,0.026,4389
9819,0.127,4747
9826,6.531,5321
9828,2.389,5210
9829,7.613,5320
9831,0.578,4067
9832,4.829,5205
9833,7.711,5319
9834,0.820,5178
9837,0.207,2913
9847,7.961,5316
9854,0.047,658
9855,0.135,5010
9858,3.985,5290
9861,2.912,5183
9864,0.043,4842
9867,5.764,5306
9871,6.938,4998
9878,0.685,3003
9882,1.705,4799
9886,1.841,5134
9889,0.417,3750
9890,0.007,4753
9906,1.720,5245
9908,1.902,5292
9909,0.389,2696
9911,3.519,5261
9913,1.825,4317
9918,4.308,5132
9920,11.487,5286
9923,1.930,5279
9927,2.960,5283
9938,12.322,5278
9940,1.594,4929
9941,2.461,5278
9944,1.824,5276
9945,2.969,5152
9950,5.984,5273
9951,0.012,3445
9952,3.015,5117
9954,0.040,1184
9955,0.960,5272
9956,0.262,4431
9959,0.655,4684
9963,0.608,1527
9964,0.340,2712
9965,1.985,5022
9966,8.607,5268
9969,1.238,4489
9971,5.283,5213
9973,1.664,5266
9977,4.524,5210
9980,8.045,5263
9983,4.416,5263
9993,5.079,4807
9995,0.127,4711
9996,2.637,5244
9998,3.126,5258
10000,1.707,5122
10002,0.662,5102
10008,3.546,5255
10009,7.630,5254
10011,0.448,5060
10012,0.568,4703
10014,0.558,4655
10016,0.115,1251
10021,0.798,4967
10027,6.226,5239
10029,0.011,4342
10040,0.045,1728
10041,2.584,4983
10048,5.739,5092
10054,5.197,5237
10055,0.357,3192
10060,5.438,5214
10061,5.582,5060
10063,0.223,3851
10067,4.991,5230
10068,4.215,5230
10069,1.439,5230
10073,3.626,5027
10074,2.984,5228
10079,3.717,5009
10080,1.639,5095
10083,6.371,5098
10086,0.127,4123
10088,0.214,3288
10089,0.063,1170
10100,5.365,5200
10101,6.139,5214
10103,0.534,5022
10104,0.517,3348
10105,1.538,5046
10110,4.048,5002
10123,4.878,5023
10126,1.338,5206
10132,4.903,5203
10138,4.973,5150
10143,2.458,5200
10149,2.956,5162
10151,1.509,3324
10152,3.449,5197
10153,6.119,5196
10154,2.537,5196
10156,1.079,5196
10162,2.643,5003
10164,5.441,5124
10165,2.706,4919
10170,1.099,5061
10173,2.652,4768
10175,1.388,4899
10177,0.627,5189
10178,0.601,5129
10187,5.286,5186
10189,2.903,5080
10190,3.648,5185
10191,4.470,4868
10194,0.066,1390
10195,5.826,5182
10196,7.203,5106
10197,0.105,4964
10200,2.159,5054
10202,7.538,5180
10205,0.454,282
10209,7.220,5178
10211,2.451,4765
10219,3.537,4944
10224,4.801,5058
10225,1.915,5172
10228,3.085,5168
10233,2.085,5141
10238,5.295,5166
10240,3.465,5168
10241,0.293,5167
10242,1.307,5027
10246,3.006,4866
10247,5.162,5132
10248,1.911,5165
10250,6.026,5164
10252,5.349,5163
10260,2.698,4165
10261,2.531,5160
10266,4.834,5027
10270,3.173,5156
10272,6.408,5155
10277,10.428,5121
10279,2.181,5152
10280,1.811,5152
10286,3.621,5150
10291,0.032,1168
10294,2.223,4691
10299,3.359,5117
10306,1.967,5142
10308,9.380,5141
10314,3.809,5128
10315,3.503,5139
10323,2.182,5133
10329,5.733,5135
10330,2.171,5135
10332,2.373,5134
10333,0.668,5077
10334,1.325,5134
10339,1.975,5094
10342,0.570,5010
10344,0.349,4687
10353,12.261,5127
10356,0.369,4688
10363,4.505,4819
10364,4.301,4940
10366,3.229,4852
10367,5.608,5007
10368,1.616,4828
10374,0.429,1361
10378,5.507,5108
10381,0.462,3449
10388,3.214,5093
10391,1.469,5010
10394,5.045,5112
10397,2.516,5110
10402,4.520,5108
10403,4.387,5012
10405,3.792,5107
10406,3.326,5003
10415,2.809,5103
10419,2.371,4790
10426,0.299,3490
10430,3.212,5097
10432,0.223,4321
10433,0.027,4775
10436,0.395,2995
10441,5.514,5094
10442,3.819,5094
10443,2.429,4948
10446,0.085,870
10451,1.011,4946
10452,2.895,5092
10456,1.814,4722
10458,0.304,1979
10468,1.995,4976
10469,1.183,3448
10471,2.563,4893
10478,1.554,4664
10480,0.703,3752
10481,0.490,3807
10482,2.611,5015
10484,0.478,4190
10487,7.065,5080
10490,0.621,4600
10491,1.969,5078
10492,3.666,5076
10495,6.248,5077
10500,0.031,4141
10501,7.309,5075
10504,3.306,4977
10508,4.780,5073
10511,2.799,5006
10512,5.519,5071
10514,2.058,5070
10521,31.372,5067
10526,4.022,5051
10530,0.131,4574
10532,5.904,5060
10539,5.400,4721
10540,3.617,5057
10542,1.465,4547
10545,1.247,4169
10555,0.379,5053
10560,6.657,5051
10563,2.364,4369
10570,0.119,4063
10571,6.519,5047
10573,5.473,4924
10578,2.926,4960
10580,0.760,4284
10582,1.841,5042
10583,0.118,5041
10587,0.047,1957
10588,0.287,3877
10590,5.963,5040
10591,0.742,4417
10592,0.027,2966
10601,3.583,4832
10602,5.167,5019
10603,2.943,3750
10604,8.380,5035
10608,6.660,5034
10609,8.278,5026
10614,7.414,5033
10617,0.306,1712
10620,3.859,5031
10622,1.832,4928
10625,2.919,4787
10626,2.997,5024
10628,4.914,5028
10631,0.281,3499
10632,6.689,5027
10633,7.257,4990
10637,1.436,4637
10640,4.047,4906
10644,2.757,4829
10645,2.239,5022
10660,0.628,3825
10664,0.266,4199
10667,1.064,4277
10670,3.741,5014
10673,0.461,4957
10674,2.552,5014
10677,0.171,5011
10682,0.438,4983
10686,3.068,5007
10691,0.257,4005
10692,0.342,3466
10694,0.040,1339
10695,2.093,3929
10697,0.473,1781
10699,1.597,5000
10700,5.329,5000
10701,0.438,2554
10702,0.801,4201
10703,3.249,4919
10705,0.477,4608
10706,2.902,4948
10707,0.339,3846
10714,1.889,4931
10721,1.240,4342
10724,2.102,4762
10729,0.615,4883
10733,4.347,4990
10734,3.820,4990
10737,5.820,4832
10743,1.140,4632
10747,0.048,538
10749,2.480,4820
10750,1.889,4548
10753,4.911,4984
10755,2.358,4717
10765,0.369,3189
10770,0.361,4689
10778,4.351,4853
10779,0.073,3662
10785,5.258,4974
10787,4.759,4973
10789,0.090,4707
10790,2.564,4973
10791,5.591,4973
10793,2.918,4741
10794,4.494,4921
10810,0.562,3040
10811,0.027,2628
10814,0.235,3044
10817,6.042,4965
10818,1.472,3948
10819,0.257,4351
10820,2.907,4963
10823,3.287,4961
10824,0.019,2661
10829,6.983,4958
10834,5.159,4665
10835,5.357,4957
10840,0.887,3565
10842,5.318,4956
10847,2.313,4913
10853,1.430,4606
10860,0.266,1733
10861,2.770,4858
10863,4.471,4948
10867,1.927,4867
10870,4.756,4901
10872,7.034,4945
10873,0.398,3984
10875,2.720,4791
10878,0.137,4512
10885,0.333,3319
10886,5.379,4940
10888,1.485,4750
10892,3.274,4781
10893,0.512,3476
10897,4.797,4895
10899,2.983,4925
10900,2.883,4756
10902,5.501,4764
10903,3.912,4750
10909,4.659,4830
10914,1.965,4922
10920,0.412,4259
10926,0.967,4761
10929,2.133,4928
10931,1.716,4903
10933,1.619,4424
10934,0.834,3525
10939,2.386,4923
10941,5.003,4923
10944,0.758,4054
10946,4.613,4854
10951,1.594,310
10955,0.006,4482
10958,0.689,4736
10960,0.827,4072
10966,0.783,2752
10967,4.328,4913
10970,5.322,4913
10972,8.370,4912
10973,0.416,3920
10974,0.082,2190
10982,3.488,4781
10984,0.376,4786
10985,0.301,4535
10987,7.074,4908
10988,0.484,3648
11002,0.507,2230
11003,2.720,4698
11006,22.960,4903
11007,0.043,2461
11008,3.308,4619
11009,2.750,4319
11010,5.472,4903
11012,3.973,4902
11013,0.085,2109
11017,0.298,4023
11027,6.604,4898
11029,0.018,3536
11033,1.829,4896
11035,0.615,4371
11038,0.868,3677
11039,1.385,4893
11040,2.518,4759
11052,0.150,2628
11055,2.156,4888
11059,4.130,4887
11060,0.430,2748
11062,0.230,2435
11063,0.944,4443
11065,6.214,4824
11072,1.215,550
11076,1.173,4884
11078,0.422,4883
11079,0.760,4432
11080,1.457,4883
11083,2.108,4829
11084,4.139,4880
11086,5.626,4862
11087,0.757,4854
11089,1.382,4143
11091,3.810,4879
11093,1.070,3800
11106,2.645,4838
11108,0.345,4867
11109,2.805,4873
11111,0.370,4849
11114,0.328,774
11117,3.934,4872
11121,0.609,2811
11122,6.392,4871
11123,3.661,4836
11128,6.115,4868
11130,6.248,4777
11131,4.252,4867
11134,2.287,4738
11135,2.359,4866
11138,345.874,4864
11146,0.689,2572
11147,3.336,4860
11153,2.877,4857
11168,0.046,4689
11169,3.100,4747
11173,3.893,4802
11178,0.479,4635
11179,1.378,4546
11181,3.533,4851
11194,0.045,2441
11198,0.183,3282
11200,5.617,4794
11201,0.236,2546
11204,0.667,4842
11206,1.921,4844
11208,4.445,4629
11209,5.166,4836
11212,3.185,4826
11214,0.535,3216
11216,3.500,4840
11220,3.456,4788
11223,1.453,4402
11226,0.007,4340
11231,2.782,4120
11234,0.544,4539
11237,1.907,4834
11238,0.057,3984
11239,3.253,4662
11240,0.290,503
11241,2.207,4593
11244,0.379,3654
11245,4.484,4832
11247,3.250,4082
11253,1.437,3617
11258,3.829,4829
11259,1.935,4021
11264,1.477,4827
11267,0.463,4388
11268,2.598,4811
11269,0.235,739
11270,3.886,4430
11272,0.617,4315
11273,1.184,1890
11278,0.532,3249
11281,0.681,4010
11283,0.723,4654
11289,0.084,4541
11291,0.249,4820
11296,3.117,4620
11299,7.281,4816
11303,0.430,3894
11312,0.043,692
11313,2.277,4812
11314,3.089,4812
11316,5.418,4810
11321,5.592,4809
11324,0.478,4200
11327,0.134,2994
11334,3.529,4628
11335,3.753,4677
11337,8.061,4411
11338,0.013,4216
11342,4.959,4666
11345,0.604,4038
11346,1.240,4698
11348,2.560,4727
11355,6.977,4800
11363,6.282,4742
11365,1.356,4749
11366,5.258,4797
11369,8.004,4745
11370,0.196,2551
11373,0.202,2844
11374,2.157,4776
11376,3.767,4792
11377,7.519,4792
11379,0.178,4792
11380,3.052,4627
11382,0.737,4791
11387,0.604,3388
11395,4.701,4788
11401,0.026,2950
11402,9.649,4786
11403,3.453,4658
11407,2.948,4558
11411,0.961,2040
11415,2.361,4356
11416,0.656,4438
11417,2.029,4297
11421,4.733,4781
11422,5.136,4745
11423,7.789,4781
11424,1.999,4711
11427,2.458,4490
11430,3.535,4779
11432,6.289,4779
11435,2.370,4657
11437,6.252,4777
11441,4.237,4449
11448,0.631,4423
11449,4.667,4775
11450,0.220,4045
11451,7.645,4774
11456,0.119,4772
11460,6.630,4707
11463,0.018,3954
11466,0.490,3567
11468,6.796,4769
11471,4.596,4768
11473,2.238,4768
11474,1.086,4033
11484,4.195,4764
11485,4.134,4764
11487,3.744,4763
11495,0.821,4761
11497,5.376,4761
11499,0.044,4462
11500,2.869,4599
11504,0.025,3369
11505,0.157,3079
11509,6.258,4758
11519,0.911,2945
11521,0.162,3400
11537,1.600,4746
11538,1.406,4635
11540,0.027,2386
11542,2.312,4356
11546,0.479,3667
11548,1.545,4748
11550,0.548,4046
11553,3.765,4746
11565,2.563,4299
11566,0.097,1674
11573,4.467,4068
11574,3.235,4741
11580,2.158,4552
11583,3.306,4739
11584,0.913,1322
11588,4.020,4738
11593,1.693,4732
11600,2.803,4681
11602,5.773,4515
11607,1.668,4732
11613,7.739,4730
11615,7.351,4704
11624,2.679,4726
11627,2.136,4636
11629,3.777,4592
11631,0.013,4077
11632,1.243,4591
11634,1.845,4020
11640,1.305,174
11643,1.604,4716
11644,0.390,3067
11646,1.555,4586
11647,14.304,4715
11648,0.163,3563
11653,1.811,4714
11654,0.247,4502
11655,5.531,4713
11656,5.594,4685
11657,0.027,2019
11660,4.360,4660
11667,7.113,4436
11671,2.402,4449
11677,4.525,4703
11681,4.419,4622
11683,1.466,4363
11686,5.672,4701
11689,0.019,1688
11697,3.535,4620
11699,0.962,610
11703,2.036,4542
11704,2.953,4697
11705,0.157,3818
11708,5.782,4576
11709,5.543,4695
11710,1.987,4506
11712,1.886,4694
11713,0.126,4468
11714,1.772,3321
11715,0.164,3565
11722,0.655,2558
11725,0.937,3503
11727,0.091,496
11729,0.783,4689
11732,0.589,1022
11736,2.368,4310
11739,4.985,4686
11741,0.477,1643
11743,1.530,4669
11744,1.678,4016
11749,0.576,3938
11751,5.443,4473
11752,4.292,4682
11753,1.964,4656
11754,6.443,4682
11760,5.035,4613
11764,3.995,4679
11765,0.552,2017
11772,5.087,4677
11776,0.540,4676
11780,1.390,3574
11782,0.250,2859
11784,0.299,3869
11787,2.647,4671
11788,0.039,4406
11789,7.378,4483
11792,4.507,4670
11794,0.740,77
11799,0.165,4512
11800,0.012,3860
11801,1.612,4631
11804,0.086,2441
11805,1.586,4667
11806,0.547,4134
11808,0.075,1908
11810,4.735,4619
11811,0.076,4563
11816,0.554,1397
11823,3.712,4598
11824,2.895,4663
11827,0.552,3475
11830,1.429,4537
11832,1.855,503
11835,0.018,4142
11840,2.914,4613
11841,2.410,4659
11847,2.382,4203
11852,5.923,4656
11856,0.025,2211
11858,0.443,4655
11860,2.038,4035
11867,5.090,4468
11871,5.372,4428
11873,2.208,3831
11874,0.100,3341
11875,2.769,4484
11878,3.620,4546
11879,6.585,4583
11881,0.624,4285
11884,5.123,4648
11889,7.424,4646
11896,0.614,3700
11899,13.730,4643
11902,0.495,3987
11917,0.019,3245
11923,2.495,4636
11924,3.997,4503
11930,4.898,4349
11931,2.207,4338
11935,0.012,3763
11936,1.384,4414
11945,1.571,4459
11952,0.563,2136
11954,6.609,4629
11955,7.045,4538
11956,0.647,2538
11958,0.739,4539
11973,0.802,4502
11976,4.564,4622
11977,2.245,3818
11983,4.864,4473
11984,6.248,4620
11985,5.374,4516
11989,5.125,4546
11993,2.606,4617
11996,3.889,4444
11997,4.544,4580
11998,3.790,4537
11999,2.209,4601
12000,1.971,4616
12002,0.035,2415
12003,0.022,4351
12005,1.382,4395
12009,0.012,2568
12010,2.421,4613
12012,6.504,4572
12013,0.277,1773
12020,3.660,4349
12024,3.236,4532
12026,3.728,4419
12027,2.952,4537
12029,6.294,4609
12030,3.530,4555
12036,6.443,4607
12037,1.905,4379
12038,0.730,3510
12041,2.879,4606
12046,4.949,4352
12050,0.387,1556
12054,3.806,4603
12058,0.690,3160
12059,4.041,4430
12062,0.553,1917
12064,11.976,4598
12068,3.314,4597
12069,0.441,3312
12082,0.252,2356
12085,4.492,4592
12088,0.444,3807
12089,5.425,4421
12093,1.529,3956
12094,0.527,245
12095,5.368,4589
12097,2.104,4587
12104,2.156,4587
12106,4.446,4586
12108,0.333,3164
12109,3.077,4586
12115,0.969,4525
12116,4.384,4584
12117,0.320,1379
12120,1.688,2695
12124,1.936,4582
12125,3.050,4582
12126,4.507,4582
12135,1.462,4432
12138,1.974,4566
12139,4.651,4579
12141,0.026,4105
12143,2.172,4323
12147,1.749,4263
12150,0.072,4039
12151,0.303,1299
12155,5.553,4574
12156,1.989,4558
12159,10.020,4572
12160,4.213,4414
12161,2.568,4572
12171,4.791,4570
12180,1.331,3269
12184,0.936,2964
12185,1.064,3848
12187,3.017,4567
12188,4.653,4566
12207,2.731,696
12210,5.747,4562
12213,3.784,4471
12214,3.306,3926
12216,2.374,4355
12218,2.424,4385
12219,1.736,4426
12221,3.382,4346
12222,0.705,3856
12226,0.455,1322
12228,0.828,4484
12229,5.716,4558
12232,0.020,2464
12233,1.310,4287
12234,5.186,4398
12240,0.515,4127
12241,3.249,4402
12244,2.511,4538
12247,0.434,2768
12250,0.642,567
12254,4.932,4473
12259,0.140,358
12260,0.057,1803
12264,6.917,4548
12266,2.503,4548
12269,3.526,4528
12270,2.631,4538
12271,0.966,4547
12274,1.828,4495
12291,3.551,4539
12292,0.067,3719
12293,1.962,3914
12298,0.316,4541
12304,5.276,4538
12305,1.153,484
12307,4.178,4525
12311,0.261,2654
12313,2.268,4400
12314,0.139,3769
12319,0.915,3958
12321,0.328,1832
12323,4.927,4533
12328,0.246,4208
12331,4.617,4280
12336,2.717,4531
12340,0.220,2735
12341,3.752,4502
12342,2.419,4269
12345,4.897,4397
12361,0.024,2827
12362,6.714,4525
12364,22.053,4524
12366,3.246,4523
12368,0.529,4424
12369,5.670,4522
12374,0.351,4520
12376,3.708,3692
12378,0.903,4519
12380,6.413,4518
12381,1.492,3687
12383,4.920,4517
12385,6.836,4516
12386,0.024,3582
12390,0.352,3903
12392,2.023,4514
12400,8.135,4461
12402,0.523,964
12404,5.125,4510
12405,0.012,4323
12406,1.640,4371
12410,1.996,4466
12412,1.240,4221
12414,7.435,4448
12415,6.373,4429
12416,0.978,2809
12417,0.452,383
12419,0.575,2776
12421,1.773,4393
12425,1.143,4312
12427,4.360,4504
12435,0.546,2226
12442,4.944,4235
12446,1.024,4085
12447,5.889,4499
12448,5.755,4482
12449,1.921,4499
12453,0.284,1562
12454,2.140,3371
12456,0.095,1456
12461,0.738,2783
12463,2.138,4489
12468,1.640,4385
12479,0.210,4024
12481,0.498,4419
12482,0.311,3386
12483,1.007,4490
12484,0.086,649
12485,3.281,4490
12487,5.400,4489
12494,3.465,4160
12496,4.749,4477
12497,3.093,3757
12501,0.480,3334
12517,2.046,4483
12525,2.266,4481
12528,0.415,3925
12533,2.610,4479
12534,8.126,4417
12545,4.613,4470
12549,0.166,2141
12554,5.339,4401
12555,2.934,4475
12556,3.868,4475
12562,0.443,2506
12564,4.290,4473
12568,2.806,4406
12572,5.391,4295
12575,4.191,4301
12577,0.007,4005
12581,0.054,3166
12592,1.976,4369
12597,2.751,4463
12600,4.366,4406
12602,4.440,4359
12609,2.337,4372
12613,4.528,4459
12614,5.240,4400
12618,4.939,4458
12625,1.599,4457
12632,4.608,4412
12633,5.468,4181
12636,2.449,3759
12637,2.187,4453
12640,0.983,3598
12641,5.006,4195
12656,7.035,4337
12657,4.364,4449
12659,2.579,4136
12664,5.542,4448
12670,0.642,3924
12674,5.567,4446
12675,0.181,3716
12676,1.923,4347
12677,2.216,4446
12679,2.775,4446
12682,1.019,3271
12685,0.011,2183
12690,5.366,4444
12694,0.146,3765
12695,1.438,3885
12699,8.335,4442
12701,1.932,4397
12707,0.067,4111
12710,2.045,4390
12713,0.209,2838
12714,0.329,1537
12716,1.232,4439
12718,4.784,4439
12719,2.339,4436
12722,5.600,4438
12727,5.460,4437
12731,5.840,4436
12734,4.323,4436
12735,5.660,4436
12736,0.891,4436
12739,0.619,4350
12741,2.058,4116
12749,0.301,3822
12750,5.955,4431
12752,0.090,3134
12757,1.996,4398
12759,6.106,4430
12763,0.286,3660
12765,0.057,4428
12766,4.305,4428
12767,0.193,3121
12774,0.025,3549
12777,2.246,4167
12778,0.375,3916
12785,0.721,3894
12786,6.869,4423
12790,2.292,4375
12798,0.727,3970
12800,0.061,1478
12801,1.297,4327
12806,4.680,4419
12808,3.188,4418
12811,0.377,3775
12814,1.945,4179
12818,3.949,4416
12820,1.696,4244
12823,0.829,685
12824,6.380,4415
12825,4.302,4363
12833,0.790,4236
12840,0.409,1471
12842,2.953,4382
12844,1.448,4412
12846,0.263,4411
12847,4.286,4411
12848,1.516,4411
12853,0.042,4304
12857,1.653,4215
12859,6.073,4407
12860,6.181,4407
12861,0.571,3145
12864,0.259,973
12866,3.970,4406
12873,3.161,3836
12879,0.599,3882
12880,5.686,4402
12881,6.418,4390
12882,3.633,4390
12886,3.664,4397
12888,4.810,4329
12890,1.318,4197
12893,6.787,3902
12897,3.388,4186
12906,0.848,4395
12908,0.046,1722
12911,1.865,3914
12919,2.824,4191
12921,0.124,4026
12927,0.267,2069
12929,0.711,2021
12931,0.128,3348
12933,0.330,3541
12934,6.463,4389
12935,3.201,4097
12939,6.360,4387
12942,4.339,4321
12948,4.632,4384
12950,1.027,2475
12953,0.967,1744
12954,5.901,4382
12956,1.880,4295
12971,5.869,4377
12973,0.069,3279
12976,3.590,4347
12977,0.164,3664
12980,5.894,4375
12989,6.093,4373
12991,0.060,1445
12993,1.315,4371
12994,2.606,3201
12997,0.458,3560
12999,2.061,3954
13001,2.254,4180
13005,4.724,4342
13011,2.479,4367
13024,2.395,3941
13025,2.446,4157
13027,5.106,4363
13028,0.211,603
13029,0.052,959
13030,0.181,3384
13034,0.408,152
13038,5.881,4359
13047,1.686,4108
13049,3.341,4114
13050,0.637,4240
13051,2.699,4355
13061,0.384,216
13072,5.394,4352
13073,8.687,4199
13074,0.322,2125
13076,1.408,3735
13083,3.569,4348
13089,0.215,3464
13092,0.039,763
13094,2.443,4345
13095,0.527,994
13100,0.709,4029
13104,0.128,1190
13107,0.459,3445
13112,2.281,3827
13115,4.179,4299
13123,4.215,4335
13127,5.331,3744
13128,0.550,4162
13129,1.926,4296
13139,0.012,4307
13144,6.248,4233
13145,2.113,4293
13148,4.983,4333
13149,4.150,4194
13150,5.078,4280
13154,2.612,3593
13155,5.690,4332
13161,2.856,4329
13163,5.950,4329
13165,4.724,4325
13167,0.071,3437
13168,0.141,3945
13170,5.889,4327
13177,2.297,4324
13181,6.330,4323
13183,0.145,861
13185,0.014,1838
13187,0.234,4221
13188,4.266,4322
13192,0.759,2095
13197,0.757,3981
13198,6.011,4251
13199,2.953,4272
13205,4.689,4318
13206,3.940,4251
13214,3.074,4263
13220,1.193,4315
13226,2.629,3973
13230,0.937,4280
13237,0.537,3704
13241,6.135,4107
13245,2.385,4308
13257,1.770,3655
13266,0.136,4304
13270,4.676,4149
13278,2.439,4165
13280,1.775,4300
13289,3.801,4297
13290,6.671,4297
13318,0.736,3911
13332,0.333,159
13335,3.520,4287
13336,0.523,4060
13343,5.362,4256
13344,1.023,4262
13345,3.260,4186
13350,5.858,4285
13352,0.448,3791
13354,1.889,4159
13358,0.130,2518
13361,0.901,1866
13371,5.145,4155
13372,2.095,4126
13378,0.129,3435
13382,0.688,3956
13394,5.461,4276
13395,5.270,4276
13396,0.016,2314
13399,5.064,4276
13407,2.894,4232
13416,4.372,4274
13424,2.989,3457
13425,0.034,2146
13428,2.110,4079
13441,0.952,2813
13442,1.322,1339
13444,2.312,4234
13447,4.561,4268
13449,3.514,4268
13451,1.513,3725
13452,5.220,4267
13456,0.429,3739
13457,0.402,4266
13460,8.715,4265
13463,0.496,2303
13465,3.101,4265
13470,7.032,4194
13471,0.091,3413
13474,0.637,3383
13479,1.851,3769
13485,1.996,4260
13488,0.750,2713
13489,4.308,4259
13494,3.505,4257
13507,6.004,4255
13508,0.034,2487
13513,5.008,4254
13514,0.700,3874
13519,0.906,4222
13522,2.669,4070
13523,1.846,4253
13527,2.400,4252
13533,2.609,4251
13538,0.888,2313
13546,6.290,4198
13547,0.515,3136
13551,4.032,4247
13552,0.774,2276
13556,0.711,3164
13562,0.069,1333
13574,5.057,4243
13575,4.444,4243
13578,3.220,4111
13579,0.867,3048
13587,6.911,4240
13595,4.097,4238
13596,6.793,4238
13597,5.357,4238
13599,2.349,3840
13602,2.561,3273
13604,4.081,4237
13605,5.607,4237
13606,2.369,4176
13626,0.200,1250
13627,1.653,3920
13629,9.877,4233
13631,3.674,4131
13633,1.444,3481
13643,1.285,3712
13644,2.117,4229
13647,0.638,3567
13648,8.177,4228
13650,0.447,3793
13665,0.280,2969
13671,1.284,3805
13676,3.511,4219
13677,3.678,4095
13684,0.045,2030
13685,2.421,4191
13689,7.061,4217
13690,2.432,4068
13691,1.468,4217
13692,1.600,4217
13693,0.806,3504
13694,7.637,4175
13695,2.969,3926
13696,0.442,2366
13699,5.144,4215
13700,3.520,4215
13702,2.144,3311
13705,12.335,4214
13706,6.436,4214
13707,4.772,4213
13714,0.529,3861
13716,4.768,4176
13718,4.104,4158
13723,3.576,4079
13725,1.708,4209
13727,4.990,4209
13728,0.979,4102
13734,4.318,4207
13735,3.202,4068
13740,0.051,2451
13741,0.600,861
13742,3.557,4206
13744,5.376,4205
13750,0.137,644
13756,0.021,1628
13759,6.509,4135
13766,1.425,3831
13769,0.842,3825
13773,3.871,4156
13779,0.499,726
13781,2.007,4197
13786,0.669,3471
13787,3.251,4196
13797,0.373,3135
13802,5.359,3912
13805,1.622,4024
13807,4.981,3975
13808,0.368,446
13814,0.672,2490
13816,5.937,4190
13817,3.884,4190
13821,5.928,3718
13822,0.593,3160
13823,2.638,4135
13824,1.534,3702
13826,8.820,4188
13827,0.150,2590
13832,1.754,3805
13833,0.235,494
13838,1.406,4184
13841,0.318,1540
13842,3.959,4138
13845,2.391,3820
13846,1.640,3831
13849,0.601,3840
13851,0.924,4135
13852,0.023,3622
13853,6.935,4180
13855,12.487,4179
13867,2.854,4103
13875,2.346,4018
13878,0.427,3674
13882,2.023,4173
13886,6.977,4172
13888,5.832,4172
13891,3.536,4006
13892,3.335,4171
13898,3.514,4170
13900,2.298,3944
13905,5.784,4169
13912,1.047,3618
13913,2.955,4168
13915,1.977,4120
13916,2.111,3832
13919,4.532,3910
13925,5.034,4133
13927,1.838,3989
13931,0.151,372
13936,0.029,2087
13937,5.715,4163
13942,5.733,4162
13944,2.052,3684
13949,0.389,3752
13959,1.755,4160
13961,4.959,4159
13964,4.532,4145
13967,3.193,4129
13990,0.877,3262
13995,0.621,1624
13996,0.127,4124
13997,0.248,4133
14001,3.756,4151
14002,0.638,3545
14005,0.287,3092
14006,1.326,4150
14009,3.865,4040
14011,6.236,4149
14019,1.517,4147
14024,2.305,3105
14031,3.475,4144
14032,1.533,4134
14034,3.929,3927
14038,1.220,3936
14044,0.201,3012
14049,2.738,4141
14050,4.418,4141
14051,2.495,3726
14052,5.724,4141
14059,4.547,4104
14060,3.596,4090
14061,2.426,4139
14066,11.978,4138
14074,3.353,4136
14078,3.530,4135
14081,0.318,3930
14084,0.713,774
14094,0.740,3990
14097,0.565,2901
14107,3.701,4122
14109,0.933,3438
14110,0.730,3650
14114,0.833,4128
14115,0.153,3928
14118,0.500,4128
14119,0.007,3913
14121,1.195,4047
14130,7.287,4126
14141,4.743,4101
14142,7.963,4125
14153,4.125,4123
14154,0.476,2151
14158,3.763,4122
14161,3.956,4111
14163,0.992,3725
14178,2.657,4118
14189,4.829,4116
14191,0.124,3962
14197,0.047,2709
14208,0.071,4112
14209,2.903,3971
14215,0.538,3681
14216,1.907,3025
14221,0.471,2415
14223,5.095,4110
14224,1.690,3861
14229,4.854,4038
14233,3.078,4108
14238,4.849,4107
14239,2.059,3965
14244,2.472,4105
14251,8.225,4102
14252,2.115,4073
14256,0.555,3133
14257,6.245,4081
14262,6.749,4100
14263,4.045,4070
14269,0.803,4083
14280,2.016,4096
14282,0.051,1098
14286,3.146,4022
14287,4.181,4095
14288,1.753,4095
14289,5.574,4095
14292,0.011,2834
