Name,Average.coverage,Reference.length
9326,1.612,5424
9327,3.402,5529
9328,7.204,5527
9329,2.245,5199
9330,0.796,5322
9331,1.107,5332
9332,1.486,5422
9333,0.012,3393
9335,2.694,5512
9336,3.478,5496
9338,3.422,5385
9339,2.899,5524
9340,3.491,5524
9341,5.334,5523
9343,3.367,5387
9344,3.789,5270
9345,3.337,5521
9346,3.792,5292
9347,0.892,5520
9348,3.616,5388
9350,0.122,4658
9351,2.609,5519
9353,4.072,5518
9354,3.015,5180
9356,1.733,5502
9357,3.697,5516
9359,3.619,5484
9360,0.040,4920
9363,0.148,4063
9364,3.956,5287
9365,0.227,2589
9366,3.417,5444
9373,3.734,5511
9374,3.795,5510
9378,3.474,5491
9381,2.377,5424
9382,1.826,4963
9386,2.811,5288
9388,0.116,2012
9393,3.270,5423
9396,1.337,5209
9397,0.381,1206
9398,0.082,3774
9399,2.499,5405
9400,3.925,5478
9401,2.302,4849
9402,2.679,5499
9403,3.028,5498
9404,0.186,1063
9406,0.214,5059
9409,3.395,5495
9410,6.179,5494
9411,1.964,5110
9412,1.562,5245
9413,1.726,4609
9415,3.374,5447
9416,1.614,5491
9417,1.222,5344
9418,3.689,5367
9419,2.386,5113
9422,1.838,5488
9423,1.772,5488
9426,0.038,5334
9427,0.740,5179
9429,1.805,5308
9435,2.833,5483
9437,1.044,5324
9439,2.567,5467
9440,2.561,5116
9441,3.449,5481
9442,3.946,5481
9445,4.022,5232
9446,2.937,5451
9451,0.089,5118
9454,2.875,5468
9455,1.073,4281
9456,0.008,3592
9457,3.129,5142
9458,2.022,5426
9461,1.345,4708
9463,2.808,5190
9465,2.815,5158
9466,3.680,5470
9468,1.175,5214
9469,1.654,5335
9471,2.281,5467
9473,0.481,5084
9475,0.123,3872
9477,1.737,4999
9479,2.030,5381
9481,0.036,2281
9486,2.941,5359
9487,1.743,5394
9489,1.764,5356
9492,1.956,5434
9497,0.667,5001
9498,2.835,5455
9502,3.170,5248
9503,0.316,1258
9505,2.154,4781
9508,0.179,4087
9509,2.579,5451
9510,1.701,5451
9513,0.828,5284
9514,3.550,5449
9516,2.255,5199
9517,0.037,3781
9518,3.538,5446
9520,3.244,5446
9523,0.209,4458
9524,2.149,5176
9525,1.994,3704
9526,2.697,5443
9527,0.148,2740
9531,0.130,4164
9534,1.565,5440
9535,1.319,4292
9538,2.083,5031
9540,84.234,5438
9541,5.588,5438
9544,1.746,5071
9546,3.018,5437
9547,3.340,5191
9549,2.868,5391
9550,0.218,3374
9551,0.851,5300
9554,0.355,3307
9556,3.268,5431
9557,0.081,2312
9558,2.771,5105
9559,5.237,5429
9563,0.446,2161
9567,2.144,5246
9571,2.032,4713
9573,2.792,5149
9574,2.972,5425
9576,3.224,5020
9578,3.482,5422
9582,1.461,5374
9583,1.509,5361
9584,2.721,5357
9585,1.518,5417
9586,0.046,2173
9587,0.065,3073
9589,2.641,5417
9590,2.258,5386
9591,2.298,5417
9592,2.062,5317
9593,1.082,5002
9598,2.410,5415
9599,3.122,5401
9601,1.246,5312
9603,4.909,5412
9605,2.962,5226
9610,0.041,4648
9611,1.610,5410
9612,0.659,3373
9613,4.715,5299
9615,4.160,5279
9616,0.066,3611
9619,2.873,5405
9620,3.741,5356
9621,3.880,5405
9622,3.505,5405
9623,1.010,3259
9627,3.869,5293
9628,4.282,5390
9629,1.798,4819
9630,1.534,5269
9631,3.406,5300
9632,2.399,4918
9633,3.596,5274
9635,4.286,5400
9636,0.603,199
9637,1.899,4648
9639,1.735,5397
9643,2.986,5396
9645,1.228,5241
9646,3.919,5152
9647,0.016,4405
9650,0.484,684
9651,1.003,5041
9652,3.595,5393
9654,0.013,2309
9655,0.126,5208
9656,1.488,5302
9659,1.841,5082
9660,1.406,5110
9662,0.970,3389
9663,2.156,5306
9664,1.162,5227
9665,3.150,5390
9666,1.335,5389
9667,0.579,4707
9669,4.508,5254
9672,1.527,5106
9673,3.701,5284
9675,2.693,4935
9676,1.868,4797
9677,2.636,5386
9678,2.766,5287
9679,1.982,4516
9680,1.802,4915
9681,0.034,2618
9682,2.176,4823
9684,3.116,5271
9686,2.714,4907
9688,5.244,5055
9696,2.534,4978
9702,2.943,5324
9704,3.352,5229
9708,2.968,5371
9709,3.514,5370
9710,3.943,5370
9712,3.104,5264
9714,1.884,4681
9715,0.260,5360
9716,5.070,5367
9717,2.082,5367
9719,2.166,5367
9721,2.759,5265
9722,1.655,4728
9724,3.231,5299
9725,1.762,4999
9730,3.447,5253
9731,1.853,5343
9732,2.295,5362
9733,1.000,5134
9735,3.486,5360
9738,0.081,5359
9739,0.093,961
9740,1.907,5118
9741,2.106,5311
9746,2.968,5100
9749,0.125,5103
9750,0.053,4052
9751,1.634,5321
9752,2.049,5087
9753,3.456,5136
9755,2.399,5347
9757,2.928,5346
9758,1.113,4346
9763,2.511,4884
9767,3.181,5138
9768,3.354,5283
9770,0.013,5138
9772,2.256,5295
9773,0.215,3574
9775,2.983,5341
9776,3.821,5329
9777,2.716,5182
9780,4.517,5229
9782,0.147,4021
9785,4.572,5336
9786,1.659,5336
9790,0.440,2636
9792,2.987,5313
9795,2.114,5333
9797,1.400,5091
9798,1.304,4841
9799,4.732,5331
9804,1.330,5330
9806,2.850,5146
9808,1.721,5256
9812,0.339,4812
9813,0.482,1088
9814,0.322,767
9818,4.456,5324
9820,1.339,5323
9821,2.319,5154
9822,1.876,5301
9823,2.415,5322
9827,1.123,4629
9830,0.968,4736
9833,0.430,3201
9834,2.054,5319
9838,4.164,4874
9839,2.790,5075
9843,0.657,5317
9844,0.166,3622
9847,1.779,2619
9848,2.889,4936
9850,1.588,5311
9852,0.021,2338
9853,1.370,4098
9854,3.057,5156
9855,1.496,5032
9856,4.398,5304
9857,3.130,5313
9858,0.055,4366
9860,3.634,5054
9861,0.049,2310
9863,3.004,5310
9864,1.613,5161
9865,3.037,5307
9866,3.427,4939
9868,3.014,5210
9869,0.027,4907
9871,1.674,2230
9872,2.584,5073
9875,3.361,5304
9876,3.698,5304
9877,0.125,3839
9879,1.177,4669
9880,4.831,5247
9881,2.820,4588
9882,1.986,5255
9884,2.109,5004
9885,1.365,5299
9888,2.147,5228
9890,4.632,5298
9891,2.930,4934
9892,4.048,5295
9893,3.079,5298
9894,2.158,5098
9896,1.526,5074
9898,2.459,5295
9899,4.045,5295
9902,2.372,5205
9903,3.232,5294
9904,3.109,5293
9905,4.067,5293
9907,1.041,4617
9910,8.025,5292
9914,3.282,5289
9921,3.911,5286
9922,3.453,5194
9924,2.023,4124
9925,1.947,5195
9926,0.858,4662
9927,0.676,497
9928,3.448,5250
9931,1.921,5025
9932,1.293,5109
9934,3.974,5258
9935,3.415,5280
9936,2.389,4543
9938,0.085,610
9939,2.164,5278
9940,0.033,2280
9942,2.028,5092
9945,0.100,1617
9946,1.961,5129
9948,3.423,5274
9949,2.497,5227
9951,1.178,5092
9953,1.846,5273
9954,2.482,5273
9958,1.858,5208
9961,2.424,5270
9967,0.174,3351
9968,3.491,5268
9970,2.437,5268
9971,0.197,4352
9972,2.953,5061
9973,0.067,3151
9974,3.876,5266
9975,1.572,5258
9978,1.870,5260
9979,3.327,5197
9981,1.116,4745
9982,2.753,5191
9983,0.015,4754
9984,1.549,4852
9986,3.341,5146
9987,1.432,5181
9988,13.742,5261
9991,3.722,5261
9994,5.472,5259
9995,2.450,5259
9999,5.446,5247
10001,4.021,5257
10003,3.759,5256
10004,2.085,5256
10005,2.921,5256
10006,4.186,5245
10007,3.285,5255
10009,8.294,5254
10010,1.885,5254
10013,3.847,5183
10015,0.522,4099
10016,2.826,5066
10017,2.350,4571
10018,1.206,4986
10019,3.833,5246
10020,2.126,4415
10022,3.527,4679
10024,3.413,5251
10026,2.408,5121
10028,1.237,5043
10029,3.831,5249
10030,4.393,5228
10031,2.624,4850
10032,1.999,4954
10033,3.911,4992
10034,3.236,5248
10035,1.709,5219
10037,2.933,5071
10038,3.745,5245
10039,0.187,4229
10040,9.686,5141
10042,3.225,5226
10044,1.419,4917
10046,2.562,5241
10048,0.029,1677
10049,3.195,5080
10050,0.676,4947
10051,3.034,5239
10052,4.127,4928
10053,3.735,5123
10056,1.838,4991
10057,1.232,5236
10058,1.106,5107
10059,1.511,5234
10060,0.097,3259
10062,3.120,5069
10064,3.801,5231
10065,3.695,5231
10067,0.155,4438
10069,0.039,1896
10070,3.240,5230
10071,2.480,5230
10075,2.544,5215
10077,6.436,5226
10078,1.383,5226
10079,0.065,1191
10081,1.417,4975
10082,0.989,5197
10085,4.416,5222
10088,0.886,4667
10089,2.881,5035
10090,2.022,4600
10091,3.485,5131
10092,4.189,5218
10093,3.781,5050
10094,2.729,5069
10097,2.120,5216
10099,4.947,5214
10100,0.060,1979
10104,0.007,5112
10106,1.191,4858
10110,0.110,3744
10111,2.443,4939
10112,1.978,5076
10114,2.221,4868
10115,4.511,5089
10116,3.252,5208
10117,2.547,4936
10118,1.001,5106
10120,4.028,5207
10121,2.580,5207
10122,2.317,5136
10125,3.887,5045
10128,0.835,5157
10129,0.007,3880
10130,2.683,5172
10133,3.875,5203
10134,1.355,4969
10135,1.966,4842
10136,4.356,5202
10137,3.212,5202
10139,1.962,5146
10140,3.374,4616
10142,1.888,5199
10144,3.004,5200
10146,3.778,5010
10148,2.614,5198
10150,2.771,5186
10153,0.022,4596
10154,0.103,3968
10155,2.522,4942
10157,8.852,5195
10158,0.816,735
10159,1.982,4817
10160,2.118,5195
10161,1.797,5126
10163,2.494,5193
10165,0.033,3992
10166,2.074,4732
10167,4.832,5167
10174,1.089,5190
10179,3.065,5108
10181,3.318,5188
10183,2.812,4984
10185,2.207,5026
10186,3.000,5186
10187,0.035,1659
10191,0.173,2503
10193,1.733,5183
10194,2.961,5015
10196,1.013,783
10197,2.578,5033
10199,1.491,5181
10201,2.839,5170
10203,3.451,5180
10204,2.439,5180
10205,0.785,4810
10206,1.791,4594
10207,2.396,4997
10208,2.090,4907
10209,0.034,4290
10210,2.753,5139
10212,1.654,4893
10213,1.848,4780
10215,3.491,5175
10216,3.439,5017
10220,1.956,5174
10222,1.862,5015
10223,2.621,5173
10224,0.278,4905
10227,1.687,5171
10228,0.040,1149
10230,4.453,5170
10231,4.549,5162
10232,3.613,5170
10234,2.545,5169
10239,1.638,5039
10243,2.972,4442
10245,3.210,5144
10247,0.076,1414
10248,0.118,2779
10249,3.215,5165
10252,0.061,1740
10253,3.708,5098
10254,3.226,5051
10256,3.134,5071
10257,2.876,5038
10258,2.994,5161
10259,2.354,5147
10260,0.024,2649
10263,4.091,5159
10264,2.705,5153
10265,2.609,5133
10267,1.679,4574
10268,1.317,5119
10269,2.450,4936
10272,0.224,4763
10273,1.769,5154
10275,19.293,5153
10276,2.507,4941
10278,2.741,5152
10281,2.676,5086
10282,2.461,4787
10283,1.950,5104
10284,1.643,4837
10285,3.198,5140
10289,3.336,4950
10291,1.275,5143
10292,1.421,4857
10293,2.900,5005
10295,1.316,5074
10296,4.174,4922
10297,0.746,4734
10298,0.890,4488
10300,4.150,5144
10301,1.264,5021
10303,0.025,4207
10304,1.416,5143
10309,3.394,5141
10310,2.863,4746
10311,3.258,4974
10312,2.960,4881
10314,0.013,3284
10316,3.161,4811
10318,0.546,5133
10320,1.710,5052
10321,4.288,5137
10322,2.149,4904
10324,3.125,4736
10325,1.896,5050
10326,4.507,4994
10327,3.848,4782
10328,2.983,5057
10329,0.049,1803
10330,0.362,323
10331,4.125,5135
10335,3.377,4976
10336,3.782,5030
10338,2.518,5062
10341,2.364,5131
10342,0.116,2768
10343,2.582,5129
10345,3.589,4772
10346,1.322,5129
10348,5.069,5128
10349,0.802,5128
10350,2.884,5128
10351,0.304,3667
10353,0.210,2233
10354,3.556,4991
10357,3.139,4996
10358,1.690,4911
10359,3.647,4617
10360,1.956,4918
10361,3.001,5076
10362,0.513,4110
10363,0.223,4905
10364,0.778,3980
10367,1.139,4932
10369,0.474,4228
10372,3.690,5003
10373,2.899,4846
10374,1.744,4868
10375,3.404,5119
10377,2.695,5118
10379,3.514,5111
10380,3.256,5003
10382,2.895,5059
10383,2.748,5116
10387,3.484,5012
10392,3.569,4983
10393,2.461,5113
10395,3.420,4470
10397,0.051,3487
10400,4.047,5109
10403,0.013,4743
10404,2.793,5013
10408,1.651,4418
10411,3.300,4946
10413,3.380,5103
10416,1.286,5103
10418,3.700,5102
10420,1.108,5083
10421,1.628,5100
10424,0.814,4885
10427,2.838,4908
10430,0.011,2372
10431,0.873,5004
10433,1.663,5072
10435,107.379,5096
10437,2.393,5096
10438,2.006,4918
10439,1.809,5095
10440,3.838,5094
10446,1.144,4695
10447,2.801,5041
10449,4.853,5092
10450,1.555,4841
10455,2.470,4984
10459,2.854,5089
10460,3.359,4700
10462,2.299,5088
10463,2.774,4698
10464,2.469,5088
10465,0.642,4196
10467,4.592,5087
10470,0.204,851
10472,2.436,4970
10473,2.374,5031
10474,3.102,5084
10476,2.677,4876
10477,4.278,5018
10485,3.971,5080
10486,2.866,4953
10487,0.123,4015
10488,1.544,3675
10489,1.092,4767
10491,0.017,3389
10493,0.011,4951
10494,2.003,5078
10495,0.245,2769
10496,1.530,5077
10497,2.768,5077
10498,3.722,5031
10499,2.266,5076
10500,2.476,4786
10503,2.414,5074
10505,2.728,4946
10506,2.027,4915
10509,3.403,5072
10510,3.073,5062
10511,0.271,458
10513,2.585,4395
10516,2.175,4952
10517,3.389,5032
10518,3.123,5069
10523,3.813,5065
10524,3.012,5065
10525,3.251,5064
10527,3.104,4600
10528,3.469,4826
10529,3.057,5060
10531,2.858,5060
10533,3.874,5059
10534,0.022,4813
10536,1.711,4975
10537,2.786,5013
10538,3.326,4922
10539,0.155,3260
10542,0.060,972
10543,1.903,5056
10544,3.742,5056
10546,1.912,5056
10548,3.715,5055
10549,4.107,4823
10550,2.385,5055
10552,1.916,4528
10553,3.663,5054
10554,1.021,4900
10556,2.296,4290
10557,3.555,4927
10559,1.181,4906
10560,0.035,3200
10561,3.417,5050
10562,1.714,4847
10563,0.049,4010
10567,1.546,4940
10569,1.156,4799
10570,2.820,5047
10572,0.168,3160
10573,0.260,2458
10574,3.070,4563
10575,0.015,3687
10577,0.873,5045
10579,2.940,4389
10583,1.461,4900
10584,3.335,4725
10587,0.261,4463
10589,3.007,4733
10592,2.115,5015
10593,1.829,4608
10594,0.665,3480
10595,3.325,5037
10596,3.319,4919
10599,3.702,5037
10600,0.501,3189
10601,0.119,4300
10602,0.468,2846
10604,1.780,2221
10605,3.616,4892
10606,2.673,5035
10610,1.891,4466
10611,2.808,5034
10612,2.440,4559
10613,1.615,5034
10615,2.555,4954
10618,1.845,4883
10619,2.611,5032
10621,4.290,4585
10622,0.033,2075
10623,3.197,4712
10624,3.065,5030
10627,0.031,4390
10628,0.009,3700
10629,1.877,4143
10630,1.460,4658
10634,1.028,4940
10635,1.763,4848
10636,0.255,4430
10639,1.022,4981
10641,1.878,4961
10642,2.102,5023
10646,3.495,4987
10650,2.309,5021
10652,6.224,5020
10653,3.695,4819
10654,2.755,5020
10655,1.626,5020
10656,13.325,5019
10657,0.783,4452
10659,3.869,5018
10661,1.615,4421
10662,0.380,1200
10663,3.599,4817
10665,3.946,4730
10666,2.376,5016
10669,2.724,4841
10671,2.761,4937
10672,3.134,5014
10673,0.025,1725
10675,6.285,5013
10676,2.595,4944
10678,2.142,5011
10679,2.130,4802
10680,3.194,4517
10683,3.792,4979
10685,4.232,4227
10687,2.775,4997
10688,1.509,4989
10689,1.285,5005
10693,2.327,4998
10696,3.473,4368
10698,2.904,4996
10699,0.153,4360
10700,0.275,276
10705,0.117,2460
10706,0.288,2378
10708,2.003,4687
10711,2.151,4868
10713,1.441,4844
10715,2.361,4995
10716,2.020,4943
10718,91.871,4994
10719,4.085,4610
10720,2.887,4947
10722,0.666,4112
10725,0.893,4794
10726,0.391,110
10727,1.708,4992
10728,2.908,4991
10731,2.220,4708
10732,4.591,4914
10734,0.030,4328
10735,2.764,4651
10738,1.412,4741
10739,2.678,4982
10740,2.943,4730
10744,2.929,4987
10745,3.175,4955
10746,2.915,4920
10747,1.190,4364
10752,1.394,4963
10754,0.179,4621
10756,3.781,4790
10757,1.989,4263
10758,1.520,4901
10759,3.867,4982
10760,2.905,4791
10761,3.004,4982
10762,2.927,4906
10763,5.327,4981
10764,1.389,4981
10766,0.984,4923
10767,5.610,4972
10769,2.279,4980
10771,1.422,4864
10772,3.521,4979
10773,1.676,4747
10776,2.868,4975
10779,3.872,4977
10781,1.852,4696
10783,2.174,4975
10784,1.111,4489
10786,2.073,4414
10788,3.444,4843
10789,2.833,4618
10790,2.504,131
10792,2.514,4973
10794,0.125,3650
10795,1.741,4623
10796,2.517,4929
10797,1.263,4705
10799,3.211,4970
10800,4.159,4877
10802,0.920,4916
10805,3.742,4968
10806,3.708,4968
10807,3.379,4968
10808,1.674,4968
10809,0.082,4290
10811,0.533,4813
10812,2.351,4966
10813,2.018,4300
10814,4.727,4966
10815,2.913,4859
10816,1.645,4605
10818,2.298,4480
10819,0.009,3761
10822,1.944,4846
10824,0.047,3584
10830,3.614,4958
10831,1.645,4428
10832,2.913,4630
10836,2.258,4779
10837,2.357,4597
10838,3.540,4957
10841,1.191,4887
10843,2.906,4956
10845,3.758,4955
10846,0.085,761
10848,3.594,4902
10849,1.892,4782
10850,1.589,4954
10853,0.028,2342
10854,3.298,4952
10855,4.536,4952
10856,1.313,4885
10857,5.696,4924
10858,1.189,3822
10859,3.682,4716
10860,1.131,4518
10862,3.227,4622
10863,0.093,4943
10864,1.976,4843
10868,3.164,4818
10871,2.147,4946
10874,0.133,3559
10878,0.740,4403
10879,1.829,4926
10880,3.176,4796
10883,2.795,4882
10884,2.203,4612
10887,0.192,3593
10890,2.222,4925
10894,3.595,4790
10895,0.345,1744
10898,1.248,4793
10901,1.076,3911
10902,0.395,1804
10904,1.915,4931
10905,3.006,4933
10906,3.019,4663
10907,2.557,4727
10909,0.139,2370
10911,2.836,4932
10912,0.963,4708
10915,3.589,4806
10916,0.059,2932
10918,4.380,4798
10920,0.061,1940
10921,3.130,4728
10922,2.897,4931
10923,2.999,4701
10924,3.500,4929
10925,1.107,3744
10926,3.123,4929
10927,1.525,4764
10930,1.840,4927
10932,1.634,4710
10935,1.517,4925
10936,4.389,4670
10940,3.794,4809
10943,1.652,4580
10945,1.427,4713
10947,3.813,4911
10948,1.639,4885
10950,2.337,4903
10951,0.119,2728
10954,1.564,4918
10955,2.018,4742
10956,0.064,3286
10957,3.229,4918
10958,11.262,4879
10959,3.189,4917
10961,1.459,4916
10964,1.572,4537
10965,2.955,4913
10967,0.156,2268
10969,2.816,4827
10974,1.162,4687
10975,2.234,4874
10976,0.761,778
10977,1.887,4910
10978,2.715,4887
10979,3.719,4837
10981,2.137,4314
10983,3.036,4909
10985,0.033,3639
10986,4.569,4908
10989,2.075,4742
10992,0.696,4210
10993,2.138,4240
10994,1.875,4411
10995,3.445,4441
10996,1.997,4487
10997,1.633,4813
10998,4.140,4906
10999,2.549,4326
11001,1.270,4778
11004,2.419,4680
11005,2.749,4904
11007,1.416,3598
11009,0.064,4299
11013,3.897,4902
11014,3.303,4902
11015,2.482,4503
11018,2.585,4901
11023,2.268,4899
11024,3.565,4630
11025,3.928,4899
11026,2.022,4330
11028,4.285,4897
11029,3.338,4716
11030,0.576,4810
11031,2.255,4830
11032,4.659,4645
11036,1.661,4894
11041,0.532,4390
11043,2.249,4891
11045,0.199,3025
11046,0.012,4445
11047,3.234,4866
11048,0.913,4420
11050,7.486,4889
11051,3.046,4732
11052,1.923,4812
11054,1.762,4807
11056,3.180,4707
11057,2.679,4888
11061,3.286,4887
11062,3.344,4887
11063,1.658,4860
11066,3.014,4886
11070,3.168,4679
11071,0.736,4521
11072,1.580,4731
11073,4.031,4851
11075,1.744,3795
11077,2.277,4884
11078,0.008,3603
11081,1.713,4569
11082,3.425,4840
11083,0.055,3120
11084,0.057,4069
11085,3.654,4880
11088,0.566,4067
11089,0.083,2544
11090,1.957,4506
11092,0.948,3779
11095,6.325,4877
11097,0.915,3817
11098,3.334,4877
11101,2.797,4818
11102,2.522,4875
11103,1.092,4875
11105,3.987,4874
11110,3.190,4808
11111,2.959,4873
11112,3.200,4507
11113,2.384,4685
11114,1.580,4873
11118,2.662,4872
11119,1.268,4811
11120,2.383,4128
11124,3.033,4870
11126,2.899,4869
11128,0.206,2861
11130,0.103,2828
11132,2.604,4781
11135,0.045,719
11136,4.001,4138
11141,5.033,4623
11142,1.527,4728
11144,3.596,4579
11148,0.874,4835
11150,2.962,4859
11151,2.141,4717
11152,1.471,4828
11155,6.744,4856
11156,6.426,4856
11157,4.414,4856
11158,3.365,4856
11159,3.965,4856
11162,4.030,4733
11163,3.416,4841
11164,1.959,4669
11166,2.105,4855
11168,1.216,4854
11170,3.212,4850
11174,2.754,4853
11175,1.800,4659
11176,4.023,4852
11180,3.555,4851
11182,1.015,4851
11183,1.436,4850
11185,2.855,4731
11186,0.300,4671
11187,1.452,4201
11188,2.464,4685
11189,1.505,4848
11190,1.474,4813
11191,0.138,2848
11193,3.776,4223
11194,1.222,4731
11195,2.483,4847
11199,3.108,4803
11201,4.440,4845
11205,3.439,4339
11206,0.359,1667
11209,0.098,692
11210,3.785,4659
11211,1.976,4842
11213,3.104,4455
11215,2.550,4841
11218,0.775,3782
11224,3.235,4724
11226,2.596,4604
11230,7.678,4836
11232,2.876,4402
11235,1.118,4581
11236,2.260,4834
11238,1.775,4834
11240,1.813,4833
11242,1.866,4833
11243,1.498,3552
11244,1.925,4717
11245,0.496,4162
11246,2.303,4661
11248,1.834,4721
11250,2.508,4259
11251,2.413,4479
11252,2.990,4831
11255,9.885,4829
11256,4.408,4780
11257,1.032,4189
11258,0.039,3257
11260,3.260,4828
11263,1.054,4779
11265,0.618,2810
11269,1.709,4030
11271,3.747,4826
11273,0.007,4292
11274,1.811,4705
11275,2.793,4825
11276,0.742,3740
11279,2.067,4824
11280,4.099,4824
11281,0.033,1179
11282,2.875,4758
11285,3.179,4744
11286,2.353,4822
11288,5.989,4790
11289,5.479,4740
11290,3.030,4779
11292,3.744,4820
11294,2.601,4262
11295,2.139,4730
11297,4.065,4496
11298,4.187,4582
11299,0.508,2669
11300,3.296,4516
11301,1.606,4672
11304,2.558,4657
11307,2.549,4706
11311,2.040,4731
11312,0.885,4008
11317,3.837,4810
11318,3.137,4790
11319,3.182,4708
11320,4.169,4809
11324,0.023,1531
11325,1.632,4806
11328,0.754,4807
11331,1.546,4769
11337,0.071,2721
11338,1.731,4604
11339,3.283,4196
11343,3.553,4443
11346,0.163,4542
11347,1.923,4493
11349,2.640,4715
11352,1.285,4069
11353,2.941,3988
11354,2.269,4513
11356,4.191,4534
11358,1.217,4403
11359,1.322,4445
11360,2.883,4490
11369,0.033,1821
11371,1.835,4553
11375,1.493,4747
11378,3.317,4792
11383,4.444,4791
11384,1.787,4077
11385,1.848,4676
11387,0.061,2121
11388,3.788,4628
11389,0.985,4406
11393,2.064,4010
11394,2.177,4516
11396,2.641,4670
11397,0.741,4700
11399,1.326,4725
11400,3.261,4787
11401,0.778,4753
11403,0.024,3788
11404,1.918,4786
11406,2.201,4729
11408,2.727,4697
11409,2.776,4607
11410,1.941,4598
11417,1.533,182
11421,0.047,2508
11422,0.094,3037
11426,3.535,4761
11428,2.168,4473
11431,2.565,4215
11434,1.071,4535
11436,2.927,4778
11437,0.179,4128
11438,2.144,4777
11439,3.468,4660
11440,2.553,4695
11441,0.055,3740
11443,1.598,4482
11444,2.737,4568
11448,0.016,4130
11449,0.434,1266
11450,1.732,4748
11452,2.892,4773
11455,2.036,4773
11456,163.141,4772
11457,7.314,4772
11458,2.356,4772
11459,2.480,4661
11461,4.118,4733
11462,0.190,3170
11463,2.221,4704
11464,1.397,4771
11467,1.507,2314
11468,0.197,4640
11469,1.938,3912
11471,0.692,3183
11472,3.165,4671
11474,0.099,2464
11475,2.491,4223
11476,2.757,4587
11477,2.699,4294
11478,3.211,4721
11479,1.976,4765
11480,3.663,4765
11481,2.035,4428
11482,1.344,4700
11483,1.662,4635
11485,1.064,234
11488,2.861,4763
11489,0.889,4603
11491,1.888,4747
11495,0.105,746
11496,3.974,4761
11498,2.088,4630
11499,1.919,4355
11500,0.202,2669
11501,3.994,4556
11502,3.376,4646
11503,1.190,4722
11504,2.788,156
11505,2.685,4679
11512,3.090,4326
11513,1.769,4675
11515,3.556,4756
11516,0.735,4756
11520,2.302,4755
11521,3.756,4755
11524,1.527,4754
11525,3.348,4749
11526,1.462,4720
11527,5.663,4753
11528,2.853,4464
11529,3.187,4753
11530,2.283,4740
11532,1.610,4447
11533,1.881,4633
11534,3.364,4752
11535,2.971,4752
11537,0.027,1797
11540,1.562,4718
11542,0.020,3042
11543,0.915,2515
11545,8.060,4748
11547,2.966,4529
11550,0.293,2058
11551,2.336,4747
11552,2.889,4747
11555,2.739,4377
11558,3.024,4745
11559,1.582,4733
11561,1.896,4503
11563,4.291,4715
11564,2.376,2331
11565,0.181,4047
11566,1.469,4624
11567,1.813,4742
11575,1.958,4403
11576,4.253,4724
11577,6.703,4740
11578,4.408,4740
11579,0.722,3207
11581,1.384,4740
11582,1.585,4620
11583,0.364,176
11584,0.151,3872
11585,1.285,4739
11586,3.721,4632
11587,4.351,4704
11589,1.231,4738
11593,0.040,3206
11594,3.735,4667
11595,1.312,4725
11596,2.158,4644
11598,1.156,4268
11599,2.869,4736
11600,0.225,1328
11602,0.198,2263
11603,2.151,4734
11605,2.658,4653
11606,4.056,4718
11610,2.876,4731
11611,1.955,4309
11613,0.189,3898
11618,2.291,4555
11620,3.006,4696
11621,3.292,4727
11623,5.378,4726
11625,1.792,4352
11627,0.073,3370
11628,1.618,3412
11630,0.795,4296
11631,1.874,4721
11633,2.729,4591
11637,2.741,4523
11639,1.283,4261
11640,3.031,4715
11642,3.382,4710
11645,2.422,4716
11649,3.162,4715
11650,2.842,4653
11651,3.232,4715
11652,1.042,2864
11653,0.025,3959
11656,0.215,1299
11657,2.360,4713
11658,2.322,4640
11661,4.002,4711
11663,4.429,4710
11664,4.018,3868
11667,0.221,4327
11669,0.965,4708
11670,3.427,4304
11673,12.824,4705
11675,3.899,4407
11676,1.949,4667
11678,2.770,4703
11679,0.910,4703
11681,0.152,3479
11682,2.611,4702
11684,2.711,4701
11685,0.254,4051
11687,1.959,4509
11689,1.437,4655
11690,1.888,4523
11692,1.377,4686
11693,3.444,4700
11696,7.860,4699
11697,0.114,1465
11698,1.620,4243
11699,7.846,4699
11700,0.388,4624
11701,1.750,4698
11702,0.585,4698
11705,3.355,4389
11706,2.637,4697
11708,0.020,4398
11713,3.112,4694
11714,1.860,4271
11715,4.267,4694
11719,4.259,4693
11720,0.687,4264
11722,0.051,2334
11723,2.777,4691
11724,3.469,4637
11726,0.767,3718
11727,2.472,4590
11728,0.679,3906
11729,2.129,4557
11732,1.385,4688
11733,1.625,4688
11734,1.604,4688
11735,3.303,4688
11740,1.676,4441
11741,2.961,4662
11742,1.015,4646
11743,0.011,3732
11744,0.016,4215
11748,3.163,4677
11750,4.340,4577
11757,3.171,4452
11760,0.264,2807
11761,3.552,4680
11763,4.895,4679
11766,1.956,4678
11767,4.444,1163
11777,1.090,4651
11778,1.763,4498
11782,3.094,4674
11786,5.854,4671
11787,0.107,670
11788,0.740,4671
11790,1.274,4670
11791,2.585,4345
11794,2.036,4583
11795,3.618,4669
11796,3.822,4538
11797,0.643,4669
11798,1.596,4073
11799,11.006,4543
11800,5.134,4668
11801,0.686,854
11803,2.187,4338
11804,3.028,4667
11807,2.120,4666
11808,0.764,4314
11812,3.965,4665
11814,3.688,4665
11815,3.587,4664
11816,0.118,4556
11820,1.466,4365
11821,5.653,4574
11822,9.493,4663
11828,3.491,4258
11829,1.198,4357
